company,ds,sales
Canada Trucks,2020-03-20,258.3668097088313
Canada Trucks,2020-03-21,257.3468723789812
Canada Trucks,2020-03-22,258.5951700265386
Canada Trucks,2020-03-23,258.6024320313821
Canada Trucks,2020-03-24,252.65529720253957
Canada Trucks,2020-03-25,262.381574716087
Canada Trucks,2020-03-26,258.5602426870624
Canada Trucks,2020-03-27,259.24305048921553
Canada Trucks,2020-03-28,256.2639648519137
Canada Trucks,2020-03-29,255.70732730004016
Canada Trucks,2020-03-30,254.1061516838335
Canada Trucks,2020-03-31,246.78193036337933
Canada Trucks,2020-04-01,255.38919510987847
Canada Trucks,2020-04-02,250.72506693720933
Canada Trucks,2020-04-03,250.85066736749746
Canada Trucks,2020-04-04,247.60063004481637
Canada Trucks,2020-04-05,247.05157181122445
Canada Trucks,2020-04-06,245.72093657458603
Canada Trucks,2020-04-07,238.9075587242654
Canada Trucks,2020-04-08,248.23716469943847
Canada Trucks,2020-04-09,244.47301472292804
Canada Trucks,2020-04-10,245.6385212800933
Canada Trucks,2020-04-11,243.5280447315035
Canada Trucks,2020-04-12,244.1766852209389
Canada Trucks,2020-04-13,244.06044403299373
Canada Trucks,2020-04-14,238.43806194446248
Canada Trucks,2020-04-15,248.8977160724419
Canada Trucks,2020-04-16,246.16874330136272
Canada Trucks,2020-04-17,248.24519706314604
Canada Trucks,2020-04-18,246.89741299565992
Canada Trucks,2020-04-19,248.1423833758482
Canada Trucks,2020-04-20,248.44430029466145
Canada Trucks,2020-04-21,243.05656829925655
Canada Trucks,2020-04-22,253.56846765075858
Canada Trucks,2020-04-23,250.71664228699905
Canada Trucks,2020-04-24,252.50823134305898
Canada Trucks,2020-04-25,250.73183743214864
Canada Trucks,2020-04-26,251.4271542266628
Canada Trucks,2020-04-27,251.0846401368542
Canada Trucks,2020-04-28,244.98656893932662
DIYs,2019-04-30,413.08582803284526
DIYs,2019-05-01,348.86204670888645
DIYs,2019-05-02,361.78814936047826
DIYs,2019-05-03,313.6118887479889
DIYs,2019-05-04,433.44507355020613
DIYs,2019-05-05,334.76265677908333
DIYs,2019-05-06,322.36093419510314
DIYs,2019-05-07,389.5803499425333
DIYs,2019-05-08,324.2859104518419
DIYs,2019-05-09,337.0464459595611
DIYs,2019-05-10,289.59571772404684
DIYs,2019-05-11,411.00336120506915
DIYs,2019-05-12,314.67540723622824
DIYs,2019-05-13,305.31471503960177
DIYs,2019-05-14,376.14674811997173
DIYs,2019-05-15,314.9036062985394
DIYs,2019-05-16,332.007446405707
DIYs,2019-05-17,289.03616692391614
DIYs,2019-05-18,414.8992116493694
DIYs,2019-05-19,322.8430907439461
DIYs,2019-05-20,317.41680504558946
DIYs,2019-05-21,391.70245669949526
DIYs,2019-05-22,333.3038156769651
DIYs,2019-05-23,352.53383950515524
DIYs,2019-05-24,310.88389871163804
DIYs,2019-05-25,437.2024562864535
DIYs,2019-05-26,344.7027119017437
DIYs,2019-05-27,337.92933085043995
DIYs,2019-05-28,409.9894985238805
DIYs,2019-05-29,348.54105271983906
DIYs,2019-05-30,363.978699310792
DIYs,2019-05-31,317.9010973177882
DIYs,2019-06-01,439.28661964387413
DIYs,2019-06-02,341.4973809478041
DIYs,2019-06-03,329.24175388704714
DIYs,2019-06-04,395.8007334678915
DIYs,2019-06-05,329.01103497367353
DIYs,2019-06-06,339.44607467070244
DIYs,2019-06-07,288.87776936152875
DIYs,2019-06-08,406.44711316156724
DIYs,2019-06-09,305.6632728176805
DIYs,2019-06-10,291.3615660678209
DIYs,2019-06-11,356.9258153594001
DIYs,2019-06-12,290.26808049345027
DIYs,2019-06-13,302.0070195627046
DIYs,2019-06-14,253.9278936544982
DIYs,2019-06-15,375.1522299619466
DIYs,2019-06-16,279.1369161621093
DIYs,2019-06-17,270.63309638595643
DIYs,2019-06-18,342.91034102959316
DIYs,2019-06-19,283.73904849521176
DIYs,2019-06-20,303.57225863389954
DIYs,2019-06-21,264.0098015298464
DIYs,2019-06-22,393.9726848038133
DIYs,2019-06-23,306.70736428828326
DIYs,2019-06-24,306.7501274552458
DIYs,2019-06-25,387.1569119071623
DIYs,2019-06-26,335.49136230391554
DIYs,2019-06-27,362.0121503382415
DIYs,2019-06-28,328.1423301474132
DIYs,2019-06-29,462.6484892330787
DIYs,2019-06-30,378.6492087819726
DIYs,2019-07-01,380.5829476197995
DIYs,2019-07-02,461.440575951533
DIYs,2019-07-03,408.7552878030972
DIYs,2019-07-04,432.79086600954395
DIYs,2019-07-05,395.0110464988137
DIYs,2019-07-06,524.2577420563446
DIYs,2019-07-07,433.75766529460003
DIYs,2019-07-08,428.0875158141446
DIYs,2019-07-09,500.403031926598
DIYs,2019-07-10,438.4247313639907
DIYs,2019-07-11,452.62142894899216
DIYs,2019-07-12,404.6744074194077
DIYs,2019-07-13,523.6501427549799
DIYs,2019-07-14,423.0012725853288
DIYs,2019-07-15,407.52612508484583
DIYs,2019-07-16,470.59226040832255
DIYs,2019-07-17,400.11699587509764
DIYs,2019-07-18,406.74614064628923
DIYs,2019-07-19,352.31394111970104
DIYs,2019-07-20,466.01224723440004
DIYs,2019-07-21,361.38867802357305
DIYs,2019-07-22,343.3041720993083
DIYs,2019-07-23,405.15542021910577
DIYs,2019-07-24,334.85517166889747
DIYs,2019-07-25,343.0116368851814
DIYs,2019-07-26,291.38995812065025
DIYs,2019-07-27,409.0837076247366
DIYs,2019-07-28,309.51611751581055
DIYs,2019-07-29,297.4013341937194
DIYs,2019-07-30,365.971084625244
DIYs,2019-07-31,302.959623206457
DIYs,2019-08-01,318.78804787294547
DIYs,2019-08-02,275.03081916753024
DIYs,2019-08-03,400.5922994967416
DIYs,2019-08-04,308.71287817505504
DIYs,2019-08-05,303.9348415873588
DIYs,2019-08-06,379.3332521480044
DIYs,2019-08-07,322.50459412106534
DIYs,2019-08-08,343.75418037733624
DIYs,2019-08-09,304.56507778282446
DIYs,2019-08-10,433.77631298103614
DIYs,2019-08-11,344.58989059212695
DIYs,2019-08-12,341.53677221436016
DIYs,2019-08-13,417.70709163480404
DIYs,2019-08-14,360.73739811477196
DIYs,2019-08-15,380.9959764974696
DIYs,2019-08-16,340.04907550818587
DIYs,2019-08-17,466.8358963793007
DIYs,2019-08-18,374.67197804162714
DIYs,2019-08-19,368.2112421477956
DIYs,2019-08-20,440.67209540753856
DIYs,2019-08-21,379.82050672122887
DIYs,2019-08-22,396.1512332838673
DIYs,2019-08-23,351.350148627158
DIYs,2019-08-24,474.46563891760655
DIYs,2019-08-25,378.90880728886475
DIYs,2019-08-26,369.4128393958438
DIYs,2019-08-27,439.25700148672854
DIYs,2019-08-28,376.2482441487676
DIYs,2019-08-29,390.90162199932564
DIYs,2019-08-30,344.9024978960178
DIYs,2019-08-31,467.27849288339706
DIYs,2019-09-01,371.40089616383875
DIYs,2019-09-02,361.945843372235
DIYs,2019-09-03,432.12067162643984
DIYs,2019-09-04,369.6483458127595
DIYs,2019-09-05,384.9510742877319
DIYs,2019-09-06,339.61597995753823
DIYs,2019-09-07,462.5706779484515
DIYs,2019-09-08,367.0883601307517
DIYs,2019-09-09,357.75258014010245
DIYs,2019-09-10,427.6870355630299
DIYs,2019-09-11,364.5431360933012
DIYs,2019-09-12,378.6863794209163
DIYs,2019-09-13,331.6643164821582
DIYs,2019-09-14,452.3838874255457
DIYs,2019-09-15,354.1176751864781
DIYs,2019-09-16,341.46923489466224
DIYs,2019-09-17,407.6027792611692
DIYs,2019-09-18,340.23001147686944
DIYs,2019-09-19,349.79514918805285
DIYs,2019-09-20,297.9409612363096
DIYs,2019-09-21,413.68365558788196
DIYs,2019-09-22,310.41623757074035
DIYs,2019-09-23,292.8705818308381
DIYs,2019-09-24,354.3435936681143
DIYs,2019-09-25,282.6803542732423
DIYs,2019-09-26,288.4554007553098
DIYs,2019-09-27,233.43507117409052
DIYs,2019-09-28,346.7488594706757
DIYs,2019-09-29,241.88950074884823
DIYs,2019-09-30,223.6721235583904
DIYs,2019-10-01,285.4579273160302
DIYs,2019-10-02,215.13534875159593
DIYs,2019-10-03,223.29992261749666
DIYs,2019-10-04,171.71580471639408
DIYs,2019-10-05,289.4869225304866
DIYs,2019-10-06,190.05747639298772
DIYs,2019-10-07,178.17211253577375
DIYs,2019-10-08,247.1011936576541
DIYs,2019-10-09,184.6240823517497
DIYs,2019-10-10,201.21157962574705
DIYs,2019-10-11,158.49041110076448
DIYs,2019-10-12,285.41764060855064
DIYs,2019-10-13,195.28464108708621
DIYs,2019-10-14,192.6808464222708
DIYs,2019-10-15,270.7226104728142
DIYs,2019-10-16,217.03999043981574
DIYs,2019-10-17,241.96250274104042
DIYs,2019-10-18,206.986656732297
DIYs,2019-10-19,340.95306804861724
DIYs,2019-10-20,257.0527149967049
DIYs,2019-10-21,259.79250844715216
DIYs,2019-10-22,342.2254628983183
DIYs,2019-10-23,291.9382628604702
DIYs,2019-10-24,319.23726568251493
DIYs,2019-10-25,285.615755017554
DIYs,2019-10-26,419.93027091808574
DIYs,2019-10-27,335.4056185298047
DIYs,2019-10-28,336.598777266215
DIYs,2019-10-29,416.62706062642206
DIYs,2019-10-30,363.15339223934
DIYs,2019-10-31,386.56981720216766
DIYs,2019-11-01,348.462144869312
DIYs,2019-11-02,477.7836323498954
DIYs,2019-11-03,387.85739265472074
DIYs,2019-11-04,383.33782743982414
DIYs,2019-11-05,457.43650628439957
DIYs,2019-11-06,397.9054213518512
DIYs,2019-11-07,415.2187894263909
DIYs,2019-11-08,371.03633848096126
DIYs,2019-11-09,494.37601604489106
DIYs,2019-11-10,398.61581759803664
DIYs,2019-11-11,388.4550353074858
DIYs,2019-11-12,457.14033569391523
DIYs,2019-11-13,392.4495686985875
DIYs,2019-11-14,404.87444182411707
DIYs,2019-11-15,356.0849477332372
DIYs,2019-11-16,475.1034251650865
DIYs,2019-11-17,375.30788744298656
DIYs,2019-11-18,361.3948506890659
DIYs,2019-11-19,426.6070003084427
DIYs,2019-11-20,358.7185288535812
DIYs,2019-11-21,368.21921267260774
DIYs,2019-11-22,316.78005490516995
DIYs,2019-11-23,433.4283214341689
DIYs,2019-11-24,331.55156029863394
DIYs,2019-11-25,315.8608039390033
DIYs,2019-11-26,379.61827234480114
DIYs,2019-11-27,310.62240271471904
DIYs,2019-11-28,319.3912789157033
DIYs,2019-11-29,267.6273074131955
DIYs,2019-11-30,384.3909980988305
DIYs,2019-12-01,283.1034840199977
DIYs,2019-12-02,268.5080331868141
DIYs,2019-12-03,333.8959328597182
DIYs,2019-12-04,267.0896407474004
DIYs,2019-12-05,278.62434936435864
DIYs,2019-12-06,230.21088490584148
DIYs,2019-12-07,350.90787285777503
DIYs,2019-12-08,254.12287472019436
DIYs,2019-12-09,244.5728134664846
DIYs,2019-12-10,315.50912433851545
DIYs,2019-12-11,254.7005712560998
DIYs,2019-12-12,272.61490882271397
DIYs,2019-12-13,230.88233145168337
DIYs,2019-12-14,358.4686474672287
DIYs,2019-12-15,268.6778730972808
DIYs,2019-12-16,266.1145393587718
DIYs,2019-12-17,343.911109084641
DIYs,2019-12-18,289.7133911794894
DIYs,2019-12-19,313.86506642219297
DIYs,2019-12-20,277.8741899843712
DIYs,2019-12-21,410.5895236235872
DIYs,2019-12-22,325.2063014995892
DIYs,2019-12-23,326.23162827085326
DIYs,2019-12-24,406.71481186381635
DIYs,2019-12-25,354.2354255577001
DIYs,2019-12-26,379.0901265797852
DIYs,2019-12-27,342.7610173767783
DIYs,2019-12-28,474.09333424107353
DIYs,2019-12-29,386.30201200124554
DIYs,2019-12-30,383.93728320399265
DIYs,2019-12-31,460.11459050466493
DIYs,2020-01-01,402.50160085210507
DIYs,2020-01-02,421.50336079416815
DIYs,2020-01-03,378.72840939275704
DIYs,2020-01-04,503.1636814328756
DIYs,2020-01-05,408.17781424335755
DIYs,2020-01-06,398.4830961963091
DIYs,2020-01-07,467.3614282237609
DIYs,2020-01-08,402.64719007360657
DIYs,2020-01-09,414.9081614365997
DIYs,2020-01-10,365.90742986755174
DIYs,2020-01-11,484.77423491040815
DIYs,2020-01-12,385.0034764489247
DIYs,2020-01-13,371.41423466711166
DIYs,2020-01-14,437.37277362332406
DIYs,2020-01-15,370.77300917251364
DIYs,2020-01-16,382.21566597287176
DIYs,2020-01-17,333.4691133385695
DIYs,2020-01-18,453.6398685388115
DIYs,2020-01-19,356.17251471838597
DIYs,2020-01-20,345.80937911747446
DIYs,2020-01-21,415.81542082789144
DIYs,2020-01-22,353.9612653517096
DIYs,2020-01-23,370.7055475373353
DIYs,2020-01-24,327.6594713557472
DIYs,2020-01-25,453.7614777870314
DIYs,2020-01-26,362.2816572342764
DIYs,2020-01-27,357.7861309491712
DIYs,2020-01-28,433.36672242078595
DIYs,2020-01-29,376.62872418757854
DIYs,2020-01-30,397.87779003361004
DIYs,2020-01-31,358.5887333401021
DIYs,2020-02-01,487.58400277418696
DIYs,2020-02-02,398.0413626900745
DIYs,2020-02-03,394.4609079650535
DIYs,2020-02-04,469.8966565049678
DIYs,2020-02-05,411.94546658453027
DIYs,2020-02-06,430.9342719081285
DIYs,2020-02-07,388.3884005081657
DIYs,2020-02-08,513.2087570404458
DIYs,2020-02-09,418.67742716599304
DIYs,2020-02-10,409.42188728081436
DIYs,2020-02-11,478.64313722793594
DIYs,2020-02-12,414.1005964371084
DIYs,2020-02-13,426.2948660166445
DIYs,2020-02-14,376.93124593016955
DIYs,2020-02-15,495.0919197590429
DIYs,2020-02-16,394.23650494669664
DIYs,2020-02-17,379.1612933093613
DIYs,2020-02-18,443.2226393028713
DIYs,2020-02-19,374.31747071076035
DIYs,2020-02-20,383.06214901320027
DIYs,2020-02-21,331.2526802348233
DIYs,2020-02-22,448.0342841565622
DIYs,2020-02-23,346.9000960779598
DIYs,2020-02-24,332.6493808801282
DIYs,2020-02-25,398.6107488650724
DIYs,2020-02-26,332.6233560130869
DIYs,2020-02-27,345.21729959164503
DIYs,2020-02-28,298.07616961462134
DIYs,2020-02-29,420.20970084286733
DIYs,2020-03-01,324.9562151075787
DIYs,2020-03-02,316.94513042284535
DIYs,2020-03-03,389.3249070528461
DIYs,2020-03-04,329.74928118517835
DIYs,2020-03-05,348.5628561591942
DIYs,2020-03-06,307.26886576940336
DIYs,2020-03-07,434.7069074581336
DIYs,2020-03-08,344.06019161087045
DIYs,2020-03-09,339.82244721364566
DIYs,2020-03-10,415.0297291092315
DIYs,2020-03-11,357.24986741034627
DIYs,2020-03-12,376.77053694536596
DIYs,2020-03-13,335.06868984204885
DIYs,2020-03-14,460.98910040928484
DIYs,2020-03-15,367.7515440494186
DIYs,2020-03-16,359.91675090638194
DIYs,2020-03-17,430.6164048986617
DIYs,2020-03-18,367.53997839655653
DIYs,2020-03-19,381.1194530320961
DIYs,2020-03-20,332.9947632578138
DIYs,2020-03-21,452.18782358120103
DIYs,2020-03-22,352.1047880810008
DIYs,2020-03-23,337.496821313394
DIYs,2020-03-24,401.68479723478356
DIYs,2020-03-25,332.5408658387398
DIYs,2020-03-26,340.6680866157244
DIYs,2020-03-27,287.86110903467693
DIYs,2020-03-28,403.27589541472844
DIYs,2020-03-29,300.4282562655876
DIYs,2020-03-30,284.15158221936224
DIYs,2020-03-31,347.8192747553216
DIYs,2020-04-01,279.3248790752717
DIYs,2020-04-02,289.2611581855591
DIYs,2020-04-03,239.38110345232747
DIYs,2020-04-04,358.76886675527766
DIYs,2020-04-05,260.84034906714027
DIYs,2020-04-06,250.30377031132736
DIYs,2020-04-07,320.38564112077023
DIYs,2020-04-08,258.81503830087155
DIYs,2020-04-09,276.0073044255756
DIYs,2020-04-10,233.53003455016722
DIYs,2020-04-11,360.27919301084967
DIYs,2020-04-12,269.48494719186556
DIYs,2020-04-13,265.6773936208712
DIYs,2020-04-14,341.9174502753272
DIYs,2020-04-15,285.78567711332266
DIYs,2020-04-16,307.5700164432338
DIYs,2020-04-17,268.7352019622509
DIYs,2020-04-18,398.1015832261219
DIYs,2020-04-19,308.85287690742246
DIYs,2020-04-20,305.50296754292856
DIYs,2020-04-21,381.1270033453863
DIYs,2020-04-22,323.34954594061867
DIYs,2020-04-23,342.53078771069977
DIYs,2020-04-24,300.23363222227397
DIYs,2020-04-25,425.3994543409401
DIYs,2020-04-26,331.35214240939825
DIYs,2020-04-27,322.7606547268869
DIYs,2020-04-28,392.8654607817743
Thompson Bank,2019-04-30,574.5749339425367
Thompson Bank,2019-05-01,596.1572774750896
Thompson Bank,2019-05-02,582.8533139229264
Thompson Bank,2019-05-03,633.9813867181232
Thompson Bank,2019-05-04,670.8368100738987
Thompson Bank,2019-05-05,716.3774356490361
Thompson Bank,2019-05-06,670.4513735767367
Thompson Bank,2019-05-07,669.1786302836032
Thompson Bank,2019-05-08,674.6661892514209
Thompson Bank,2019-05-09,643.5091500612097
Thompson Bank,2019-05-10,675.4606262868324
Thompson Bank,2019-05-11,692.2838105197287
Thompson Bank,2019-05-12,717.4256451208585
Thompson Bank,2019-05-13,651.2320793285088
Thompson Bank,2019-05-14,630.3170024591749
Thompson Bank,2019-05-15,617.2647137054453
Thompson Bank,2019-05-16,569.1188762397152
Thompson Bank,2019-05-17,586.0409776127099
Thompson Bank,2019-05-18,590.1520065007109
Thompson Bank,2019-05-19,605.1970583615171
Thompson Bank,2019-05-20,531.7530893498157
Thompson Bank,2019-05-21,506.59210525441904
Thompson Bank,2019-05-22,492.3797959462526
Thompson Bank,2019-05-23,446.16266193818365
Thompson Bank,2019-05-24,468.0267001863965
Thompson Bank,2019-05-25,479.9413493758267
Thompson Bank,2019-05-26,505.42834279599265
Thompson Bank,2019-05-27,444.77557085277823
Thompson Bank,2019-05-28,434.4080730674651
Thompson Bank,2019-05-29,436.59595811421747
Thompson Bank,2019-05-30,407.95204736047066
Thompson Bank,2019-05-31,448.10202557100223
Thompson Bank,2019-06-01,478.5404909802244
Thompson Bank,2019-06-02,522.3122286326901
Thompson Bank,2019-06-03,479.2384775075343
Thompson Bank,2019-06-04,485.299981435162
Thompson Bank,2019-06-05,502.35630315747017
Thompson Bank,2019-06-06,486.6538970673639
Thompson Bank,2019-06-07,537.5054517237572
Thompson Bank,2019-06-08,576.153656438351
Thompson Bank,2019-06-09,625.4585189357102
Thompson Bank,2019-06-10,585.127853881581
Thompson Bank,2019-06-11,591.1026316571275
Thompson Bank,2019-06-12,605.2766186914349
Thompson Bank,2019-06-13,584.0028104949342
Thompson Bank,2019-06-14,626.7692273103152
Thompson Bank,2019-06-15,655.0573368286357
Thompson Bank,2019-06-16,692.0223891426638
Thompson Bank,2019-06-17,637.7154853269049
Thompson Bank,2019-06-18,628.4593082560305
Thompson Bank,2019-06-19,626.5572170506978
Thompson Bank,2019-06-20,588.7884996115905
Thompson Bank,2019-06-21,615.072661502184
Thompson Bank,2019-06-22,627.316330419744
Thompson Bank,2019-06-23,649.0823739537805
Thompson Bank,2019-06-24,580.8013536943497
Thompson Bank,2019-06-25,559.1375268670703
Thompson Bank,2019-06-26,546.6893526912137
Thompson Bank,2019-06-27,500.4775200932446
Thompson Bank,2019-06-28,520.6035576867454
Thompson Bank,2019-06-29,529.0927436378277
Thompson Bank,2019-06-30,549.561003735884
Thompson Bank,2019-07-01,482.4259614720082
Thompson Bank,2019-07-02,464.27434143218517
Thompson Bank,2019-07-03,457.5656234280518
Thompson Bank,2019-07-04,419.1248564089524
Thompson Bank,2019-07-05,448.8075410711407
Thompson Bank,2019-07-06,468.3501070207525
Thompson Bank,2019-07-07,501.0454469924414
Thompson Bank,2019-07-08,446.96341867669065
Thompson Bank,2019-07-09,442.3282421335161
Thompson Bank,2019-07-10,449.23240465863745
Thompson Bank,2019-07-11,424.1396924953146
Thompson Bank,2019-07-12,466.5599727606198
Thompson Bank,2019-07-13,497.90897799169375
Thompson Bank,2019-07-14,541.1923020725567
Thompson Bank,2019-07-15,496.23329102818735
Thompson Bank,2019-07-16,499.05656245050295
Thompson Bank,2019-07-17,511.6066092356978
Thompson Bank,2019-07-18,490.25399293611696
Thompson Bank,2019-07-19,534.4716809230247
Thompson Bank,2019-07-20,565.6947570527924
Thompson Bank,2019-07-21,607.0027385191834
Thompson Bank,2019-07-22,558.3442518182592
Thompson Bank,2019-07-23,555.9159141018935
Thompson Bank,2019-07-24,561.8750275635135
Thompson Bank,2019-07-25,532.8387788247389
Thompson Bank,2019-07-26,568.5527132184407
Thompson Bank,2019-07-27,590.7419519063621
Thompson Bank,2019-07-28,622.7846382597938
Thompson Bank,2019-07-29,564.9276282218926
Thompson Bank,2019-07-30,553.6565331543555
Thompson Bank,2019-07-31,551.3999779173067
Thompson Bank,2019-08-01,515.0210068376151
Thompson Bank,2019-08-02,544.4786269194383
Thompson Bank,2019-08-03,561.6731483218067
Thompson Bank,2019-08-04,590.1149679432639
Thompson Bank,2019-08-05,530.1369332539986
Thompson Bank,2019-08-06,518.2624771142146
Thompson Bank,2019-08-07,516.9094263421562
Thompson Bank,2019-08-08,482.88241372468866
Thompson Bank,2019-08-09,516.0368373410639
Thompson Bank,2019-08-10,538.1279409387848
Thompson Bank,2019-08-11,572.4845369803899
Thompson Bank,2019-08-12,519.227351307165
Thompson Bank,2019-08-13,514.643992890988
Thompson Bank,2019-08-14,520.9002408249332
Thompson Bank,2019-08-15,494.5403506291679
Thompson Bank,2019-08-16,535.1590859278809
Thompson Bank,2019-08-17,564.2588082515797
Thompson Bank,2019-08-18,604.9309095206547
Thompson Bank,2019-08-19,557.0813399103732
Thompson Bank,2019-08-20,556.812025689508
Thompson Bank,2019-08-21,566.1376836490288
Thompson Bank,2019-08-22,541.4905772653996
Thompson Bank,2019-08-23,582.3957967008106
Thompson Bank,2019-08-24,610.3303078112601
Thompson Bank,2019-08-25,648.4050057870186
Thompson Bank,2019-08-26,596.5895170033259
Thompson Bank,2019-08-27,591.0915743239485
Thompson Bank,2019-08-28,594.0705417100087
Thompson Bank,2019-08-29,562.1377387806799
Thompson Bank,2019-08-30,595.0262858429296
Thompson Bank,2019-08-31,614.4438815759644
Thompson Bank,2019-09-01,643.7479395128146
Thompson Bank,2019-09-02,583.1630351441905
Thompson Bank,2019-09-03,569.1527086268852
Thompson Bank,2019-09-04,564.1254236415498
Thompson Bank,2019-09-05,524.9275560582602
Thompson Bank,2019-09-06,551.5063477091879
Thompson Bank,2019-09-07,565.756437762431
Thompson Bank,2019-09-08,591.1895778743406
Thompson Bank,2019-09-09,528.1476375616435
Thompson Bank,2019-09-10,513.1710696029845
Thompson Bank,2019-09-11,508.70272757673513
Thompson Bank,2019-09-12,471.5799650389737
Thompson Bank,2019-09-13,501.6979703545852
Thompson Bank,2019-09-14,520.8579309712253
Thompson Bank,2019-09-15,552.4395779858155
Thompson Bank,2019-09-16,496.61812736808974
Thompson Bank,2019-09-17,489.73766570987
Thompson Bank,2019-09-18,494.02072260135805
Thompson Bank,2019-09-19,466.06678565935033
Thompson Bank,2019-09-20,505.522520542639
Thompson Bank,2019-09-21,533.9370856013526
Thompson Bank,2019-09-22,574.4418815139732
Thompson Bank,2019-09-23,526.9745416316321
Thompson Bank,2019-09-24,527.6590063201229
Thompson Bank,2019-09-25,538.5212308380738
Thompson Bank,2019-09-26,515.9931078259862
Thompson Bank,2019-09-27,559.5872144017313
Thompson Bank,2019-09-28,590.7556481196277
Thompson Bank,2019-09-29,632.5721971789923
Thompson Bank,2019-09-30,584.9575886516095
Thompson Bank,2019-10-01,584.0596306464311
Thompson Bank,2019-10-02,591.9678057283897
Thompson Bank,2019-10-03,565.2149390891657
Thompson Bank,2019-10-04,603.4486270407182
Thompson Bank,2019-10-05,628.2857963297538
Thompson Bank,2019-10-06,662.9897732174106
Thompson Bank,2019-10-07,607.6897628171034
Thompson Bank,2019-10-08,598.7547297026941
Thompson Bank,2019-10-09,598.5014252709877
Thompson Bank,2019-10-10,563.6893809301835
Thompson Bank,2019-10-11,594.185749853019
Thompson Bank,2019-10-12,611.8135607103297
Thompson Bank,2019-10-13,640.0229453336522
Thompson Bank,2019-10-14,579.1054085670638
Thompson Bank,2019-10-15,565.5632790082967
Thompson Bank,2019-10-16,561.8142095207186
Thompson Bank,2019-10-17,524.6836422499885
Thompson Bank,2019-10-18,554.0681861863194
Thompson Bank,2019-10-19,571.7835039569555
Thompson Bank,2019-10-20,601.2362702928303
Thompson Bank,2019-10-21,542.6402384132542
Thompson Bank,2019-10-22,532.3884897040152
Thompson Bank,2019-10-23,532.7616430811265
Thompson Bank,2019-10-24,500.4248200903412
Thompson Bank,2019-10-25,535.0961726561454
Thompson Bank,2019-10-26,558.4004109537756
Thompson Bank,2019-10-27,593.5467214453292
Thompson Bank,2019-10-28,540.5509309483982
Thompson Bank,2019-10-29,535.6138091984499
Thompson Bank,2019-10-30,540.8351062988928
Thompson Bank,2019-10-31,512.715949358732
Thompson Bank,2019-11-01,550.8322467608024
Thompson Bank,2019-11-02,576.6923969565485
Thompson Bank,2019-11-03,613.418573161604
Thompson Bank,2019-11-04,560.9713464214468
Thompson Bank,2019-11-05,555.5294739319427
Thompson Bank,2019-11-06,559.2044129716796
Thompson Bank,2019-11-07,528.5421790571638
Thompson Bank,2019-11-08,563.1952213337474
Thompson Bank,2019-11-09,584.7776659138276
Thompson Bank,2019-11-10,616.543279742716
Thompson Bank,2019-11-11,558.606023376466
Thompson Bank,2019-11-12,547.3151468020233
Thompson Bank,2019-11-13,544.9645332312034
Thompson Bank,2019-11-14,508.2890669106662
Thompson Bank,2019-11-15,537.1308634176916
Thompson Bank,2019-11-16,553.2888816246683
Thompson Bank,2019-11-17,580.1914363220509
Thompson Bank,2019-11-18,518.1116392894411
Thompson Bank,2019-11-19,503.5378706368323
Thompson Bank,2019-11-20,498.87911703268037
Thompson Bank,2019-11-21,460.9580647565392
Thompson Bank,2019-11-22,489.6748750104242
Thompson Bank,2019-11-23,506.8552242812763
Thompson Bank,2019-11-24,535.9221653682715
Thompson Bank,2019-11-25,477.1118456988876
Thompson Bank,2019-11-26,466.845165852943
Thompson Bank,2019-11-27,467.4351691528612
Thompson Bank,2019-11-28,435.5829793415991
Thompson Bank,2019-11-29,471.0451201443913
Thompson Bank,2019-11-30,495.48568624367675
Thompson Bank,2019-12-01,532.1527920710563
Thompson Bank,2019-12-02,481.09919397924574
Thompson Bank,2019-12-03,478.5590202453179
Thompson Bank,2019-12-04,486.66024847925723
Thompson Bank,2019-12-05,461.92559800983116
Thompson Bank,2019-12-06,503.94452794613585
Thompson Bank,2019-12-07,534.2296779942621
Thompson Bank,2019-12-08,575.8970605192321
Thompson Bank,2019-12-09,528.8897994644097
Thompson Bank,2019-12-10,529.3572713869551
Thompson Bank,2019-12-11,539.3692319020525
Thompson Bank,2019-12-12,515.4175631216306
Thompson Bank,2019-12-13,557.0883257322441
Thompson Bank,2019-12-14,585.9174704946677
Thompson Bank,2019-12-15,625.0695591930412
Thompson Bank,2019-12-16,574.5593543303974
Thompson Bank,2019-12-17,570.6282163180558
Thompson Bank,2019-12-18,575.4549917921295
Thompson Bank,2019-12-19,545.6541423806954
Thompson Bank,2019-12-20,580.9439208716642
Thompson Bank,2019-12-21,602.9980783364585
Thompson Bank,2019-12-22,635.1205822519402
Thompson Bank,2019-12-23,577.4633319549982
Thompson Bank,2019-12-24,566.3989301708916
Thompson Bank,2019-12-25,564.2283033744402
Thompson Bank,2019-12-26,527.6760151790256
Thompson Bank,2019-12-27,556.5561573858332
Thompson Bank,2019-12-28,572.6223604329718
Thompson Bank,2019-12-29,599.2414403038898
Thompson Bank,2019-12-30,536.6106831360155
Thompson Bank,2019-12-31,521.1308188447886
Thompson Bank,2020-01-01,515.1144473121706
Thompson Bank,2020-01-02,475.28271156939496
Thompson Bank,2020-01-03,501.4330342361087
Thompson Bank,2020-01-04,515.2913745038901
Thompson Bank,2020-01-05,540.1884252730425
Thompson Bank,2020-01-06,476.2796447061771
